588017979957051419,156.6148,37.32555,0,0,1
588017991238942957,232.6817,6.613472,1,0,0
588018056734834800,244.1864,34.7103,0,0,1
588018091614011411,232.5669,37.56283,0,0,1
587736783606382859,241.2086,34.51378,0,1,0
588018253767311500,257.037,21.94586,1,0,0
588015507672858635,32.15913,-1.243028,0,0,1
587738196650557714,116.5178,50.54628,1,0,0
587738196652785932,120.5218,55.0187,0,0,1
587736808839250086,209.5603,13.69744,1,0,0
587739098595983443,173.0196,37.59781,1,0,0
587739130804633685,204.4131,34.85325,1,0,0
587739157116289210,147.1768,30.67903,0,1,0
587739407870001215,222.7889,29.44064,1,0,0
587739407870132279,223.0439,29.4025,0,0,1
587735665855168658,245.8127,37.31186,0,0,1
587739707944140893,209.2305,28.01031,1,0,0
587739707946238128,214.5906,26.99308,0,0,1
587739811020406992,205.5279,26.27203,1,0,0
587739811020472469,205.6358,26.23275,0,0,1
587739844319904136,240.9848,14.01878,1,0,0
587741387809620192,120.2863,15.81792,1,0,0
587741532780494951,158.0214,27.06728,0,0,1
587741568198246533,156.9282,29.85078,0,0,1
587741568198639715,157.9565,30.15583,1,0,0
587741708338331736,155.7047,23.86858,1,0,0
587741726050156668,205.855,23.46861,0,0,1
587741828580049017,156.957,21.80097,0,0,1
587742060549767267,218.1396,18.42697,0,0,1
587742188839043239,203.7773,22.66183,0,0,1
588023668092829709,171.47,18.59897,0,0,1
588023668093419662,173.027,18.56056,1,0,0
587742609731551348,225.2175,12.59281,0,0,1
587736814204813503,227.86,12.01547,1,0,0
587742590404264226,239.55,12.57097,1,0,0
588010879306432606,204.0508,4.740083,0,1,0
587729158433734726,204.3724,4.104445,1,0,0
587726014543102225,205.2721,1.790417,0,0,1
587729158433407043,203.5,4.230306,0,0,1
587726033869602999,203.918,3.293139,1,0,0
587727876380819550,355.4693,-8.648194,1,0,0
587724198280822920,22.38158,14.06272,1,0,0
587725576424521902,259.7955,61.54225,0,0,1
587726032800710811,214.9161,2.182,0,0,1
587726032801562674,216.8919,2.165639,0,1,0
587726100410269818,214.8627,3.602444,0,0,1
587726100412170358,219.2872,3.493111,0,0,1
587726100412694686,220.4947,3.389972,0,1,0
587727177912090728,358.7694,-11.12589,0,0,1
587727180609421442,28.87483,-8.211306,1,0,0
587727180610273290,30.71663,-8.026722,1,0,0
587727874230911174,349.9381,-10.21806,0,0,1
587729387156603028,201.0267,59.06653,0,1,0
587729387671650518,123.6667,40.62261,1,0,0
587729387674075301,128.7171,44.63714,1,0,0
587729407536660700,238.8852,50.47861,0,0,1
588011124916617322,173.2403,62.64475,0,0,1
587733610160717974,240.4354,45.72655,0,0,1
587729752742363426,247.3268,42.55883,0,0,1
587730774413934624,332.4813,12.81806,1,0,0
587727212275171607,326.0166,-8.969666,0,1,0
587731186744164475,7.740458,0.3676111,1,0,0
587731891115655312,182.592,57.8355,1,0,0
587731891115655327,182.5948,57.78531,0,0,1
587732050554716247,137.6447,47.75825,0,0,1
587732050560614514,156.2097,54.70308,0,0,1
587732053235859941,118.4401,26.65336,0,1,0
587732483831234714,211.5343,47.18986,0,0,1
587732771585130511,165.6415,9.4835,0,0,1
587733425480204354,209.6405,58.49506,0,1,0
587733425480794201,212.1959,58.11844,0,0,1
588011101034381426,240.9442,45.60753,1,0,0
587724650876764322,200.9066,-1.216139,0,1,0
588848900996202632,202.3379,0.7496945,0,1,0
587729226614374569,236.6876,54.63631,1,0,0
587725551744909417,159.6223,65.59058,0,0,1
587725589845704850,259.6257,62.832,0,0,1
587725818016628868,145.4028,62.02831,0,1,0
587726015072763993,188.7046,2.374917,1,0,0
587726015075254466,194.4677,2.351611,0,1,0
587726032777052304,160.841,2.310833,0,0,1
587726033873797333,213.5371,3.225278,1,0,0
587726033876156634,218.9518,3.03825,0,0,1
587727179000447051,32.68383,-9.228389,1,0,0
587727223009509833,325.5952,12.49828,1,0,0
587729158440681532,220.1785,3.465417,0,0,1
587729160574468244,188.8539,6.136305,1,0,0
587729386074669113,164.6797,57.71942,0,0,1
587729388216254607,142.247,52.96741,0,1,0
587729388217237649,145.4828,54.28461,0,0,1
588011125453488167,173.2128,63.19558,0,1,0
588011125185511446,175.4128,63.38847,0,0,1
587730817359741093,332.0395,-8.273167,0,1,0
587731520668631234,133.149,40.53111,1,0,0
587731870168711299,171.0054,54.97128,0,0,1
587731870169497731,173.9484,55.17678,0,0,1
587731886814527599,134.1909,44.78905,1,0,0
588013382205243591,177.5222,51.47261,1,0,0
588013383810875561,159.5749,50.18517,0,0,1
588013383811858538,162.8468,50.93092,0,0,1
588013383811858662,162.8627,51.00989,1,0,0
587732470924050555,128.1015,33.18958,0,0,1
587732483837657211,229.7957,40.50811,0,0,1
587732702324326437,149.4203,5.908861,0,0,1
587733080279416946,197.5086,54.00145,0,0,1
587733080280596517,201.9284,53.44347,0,0,1
587733398094938241,204.2697,53.21378,0,0,1
587733409906622585,204.484,52.50233,0,0,1
587733412059807841,224.2727,48.67167,1,0,0
587733412061380719,228.7045,46.67939,1,0,0
587733442121105629,236.2544,45.27358,0,0,1
588297863116882039,168.1836,45.18742,0,0,1
588297863117340742,169.5138,45.40542,1,0,0
588297863119372382,176.2343,46.22703,0,0,1
588297865804578919,178.641,48.50172,1,0,0
587735044152033380,134.9439,33.20264,0,0,1
587735344802889780,151.5145,11.29367,0,0,1
587735665307746392,218.2802,52.00189,1,0,0
587735665309188299,223.0891,50.35931,0,0,1
588298663582630006,213.6835,43.97956,1,0,0
587736920510497020,249.922,23.51492,1,0,0
588017567091785846,164.8259,12.313,0,1,0
588017567094145164,170.3555,12.59831,0,0,1
588017626165411958,215.7355,40.41714,1,0,0
588017704542142498,182.4053,13.12797,0,0,1
588017724935962684,181.7825,7.204,0,0,1
587736477588586731,211.6775,10.798,0,0,1
587736477588979869,212.4809,10.81503,0,1,0
588017977277481058,170.5695,37.99008,0,1,0
588017978376716566,239.1767,25.83628,0,1,0
588017978376978701,239.7733,25.53642,1,0,0
588017979955413155,152.0683,36.15822,0,0,1
588017979957117002,156.6111,37.45411,0,0,1
588018055665352725,251.4819,27.25539,0,1,0
588018089467445335,233.6023,34.89833,0,0,1
587736915676102833,214.0275,13.11781,0,0,1
588015509287403632,41.15292,0.1420833,0,1,0
588016839636287710,128.7048,26.037,0,1,0
588016839636680807,129.5349,26.5983,0,0,1
587738952030814340,203.6846,36.16958,0,0,1
587739114706043091,137.4243,27.06972,1,0,0
587739132962144505,230.6103,28.99772,0,1,0
587739132962275561,230.9415,28.89836,0,1,0
587739815851458816,235.829,22.80586,1,0,0
587739815852900525,239.0107,21.38372,0,0,1
587739406264172786,233.5644,24.1535,0,1,0
587739407869149375,220.6593,30.17617,0,1,0
587739506086707331,201.5869,31.72247,1,0,0
587739165702291756,245.7324,19.85911,0,1,0
587735665855234136,245.8242,37.21556,1,0,0
587735665855234093,245.8378,37.25839,1,0,0
587739707943092427,206.6189,28.55333,0,0,1
587739811020472540,205.6801,26.20442,0,0,1
587739844320166171,241.5285,13.95225,0,0,1
587739844320559351,242.4727,13.52997,1,0,0
587741532782002279,161.8438,27.89495,1,0,0
587741709945143354,146.2235,22.88511,1,0,0
587741710493876345,175.8103,28.25844,0,0,1
587741726050418811,206.3947,23.27322,1,0,0
587742015422595139,163.0724,22.12003,0,0,1
587741817324568715,162.5989,23.85522,1,0,0
587741828580180124,157.222,21.98225,0,0,1
587742013280944210,177.568,21.81364,0,0,1
588023668092567616,170.973,18.46578,0,0,1
588023668095451222,177.8619,18.96519,1,0,0
588023670241034298,173.1731,20.43867,1,0,0
587742551213539587,210.0062,18.61797,1,0,0
587742552287608900,210.8739,19.21019,0,0,1
587742060010602612,212.5949,19.08642,1,0,0
587742552289312865,214.8462,18.60192,0,1,0
587742573222953031,171.8876,19.96975,0,1,0
587742576981704826,191.0582,20.03119,1,0,0
587742775629578330,173.1192,18.01508,0,0,1
588010878769299587,203.3286,4.437972,0,1,0
587727942953992403,135.8866,1.210111,0,0,1
587724198278201499,16.22358,14.40167,0,0,1
587724649800401077,194.9147,-2.111056,1,0,0
587725470133780547,133.1004,52.99894,0,0,1
587725818028818502,211.155,65.60423,0,0,1
587726031708225690,172.1799,1.700333,0,0,1
587726878885478590,340.3943,-8.807167,0,0,1
587727177910059187,354.0417,-10.99036,1,0,0
587727180611977380,34.71254,-7.84925,1,0,0
587729158986072504,239.7325,2.809444,0,1,0
588011098873266219,170.4705,62.51833,0,1,0
588011124916617266,173.3714,62.72061,0,1,0
588011124649492632,179.8627,63.06533,1,0,0
588011124651589721,190.5225,63.11264,1,0,0
587733610161570006,242.4733,44.22278,1,0,0
587731186743246965,5.632792,0.3575,1,0,0
587731891113820315,174.9119,57.48625,1,0,0
587731891114672202,178.4313,57.66431,1,0,0
587731891115458674,181.8299,57.81206,1,0,0
587731891115458691,181.8642,57.75903,0,1,0
587731912573059298,139.2954,47.81378,1,0,0
587732702854250778,133.5597,4.915083,0,1,0
587732702854447124,133.9249,4.994805,0,1,0
587733425480400984,210.5655,58.35039,0,0,1
587734862684291291,156.3614,8.601277,1,0,0
588297863648051244,150.8203,41.57575,0,0,1
587735043618439352,143.0428,36.82714,0,0,1
587735240104017938,138.4176,33.89622,0,0,1
587734949660459236,140.4575,9.538028,1,0,0
587735348556923030,142.2533,11.20381,1,0,0
588017109682421878,174.6286,45.83167,0,0,1
587735695370616994,187.5505,56.70219,1,0,0
588017570313666619,196.2338,11.92586,0,0,1
588017570316353582,202.4496,11.70914,0,1,0
588007005261922356,233.685,55.15697,0,1,0
587725981226762386,129.0197,53.98619,0,0,1
587726015074861114,193.614,2.349833,0,0,1
587726015075057842,194.0706,2.337333,1,0,0
587728879267414141,156.2106,3.562472,0,0,1
587728879268855935,159.367,3.677667,0,0,1
587732702313054525,123.7908,3.464889,1,0,0
587727865646612811,123.035,40.79453,0,1,0
587729158440091673,218.8136,3.666361,0,0,1
587729158440288264,219.2374,3.518472,0,1,0
587729158440550550,219.8358,3.532639,1,0,0
587729160574337107,188.4882,6.200695,0,1,0
587729408080085020,252.3849,39.04011,0,0,1
587725472807256246,152.991,59.87106,1,0,0
588011217528422584,219.5765,56.77675,0,0,1
587726033341776191,224.5968,2.538556,0,0,1
587729751137255974,255.3683,31.60547,0,1,0
587730816828440708,344.849,-9.746,1,0,0
587730845814489843,314.9663,-1.215694,1,0,0
587731513685115027,31.58479,0.7198333,0,0,1
587731513685180461,31.759,0.7564445,0,1,0
587731521200062835,121.7182,32.25031,0,0,1
587731870165958774,160.5986,53.17186,1,0,0
587732136452161642,156.3403,49.51436,0,1,0
588013383810547851,158.4515,49.84086,1,0,0
587732134310183101,176.2242,51.26697,0,1,0
587732153369821366,134.0129,36.99706,0,1,0
587732483834118244,220.3215,44.47883,0,1,0
587732483834380469,220.999,44.25861,0,0,1
587732483837395058,229.3092,40.94542,1,0,0
587733080280662053,202.204,53.44289,0,0,1
587733398095855722,207.4657,52.44261,0,0,1
587733399711056072,223.5158,49.26086,0,0,1
587733603730522228,245.8424,39.21539,0,0,1
587725576964538496,264.0591,54.71695,0,0,1
587731512616681632,43.75296,-0.1638611,0,1,0
588297863118323821,172.6547,45.89869,0,0,1
587735489750040697,228.3072,40.53783,0,1,0
587735665308074078,219.3615,51.65458,1,0,0
587735743689719897,240.2575,32.16778,0,0,1
587734949670748236,164.2768,12.32353,0,0,1
588017604681138271,174.6043,44.45947,0,0,1
588017109680193627,167.4586,44.88758,1,0,0
588017703457521761,157.071,10.95481,1,0,0
588017703458177166,158.663,11.05589,0,0,1
588017948812902434,177.9251,42.69214,0,0,1
587736477588848694,212.2059,10.79594,0,0,1
588017978376847586,239.445,25.66086,1,0,0
588017979957313687,157.3205,37.594,1,0,0
588017991239598143,234.1979,6.482861,1,0,0
587736584977908003,246.1331,23.53603,0,1,0
588018089466789909,231.9554,35.69353,1,0,0
588018089467314388,233.28,35.06042,1,0,0
588017978916667581,245.995,22.39336,1,0,0
588015509287469171,41.29408,0.1784722,1,0,0
587738196652982642,121.0549,55.39769,1,0,0
588016839637729502,131.7791,27.87361,1,0,0
588017979948597524,135.3864,29.54269,0,0,1
587738410872012855,173.0394,15.0205,1,0,0
587739098594082848,167.5552,36.96656,0,0,1
587739098594541707,168.8775,37.17872,0,1,0
587739132963192909,233.0966,27.95522,0,1,0
587739295086280736,161.5885,32.62858,1,0,0
587739815851393124,235.6743,22.8815,1,0,0
587739381523546286,216.0193,31.32767,1,0,0
587739406267252955,240.3218,20.99703,0,1,0
587739506086707280,201.6182,31.74742,0,0,1
587739506088345739,205.8734,31.00325,1,0,0
587733609626468595,245.7177,41.07167,1,0,0
587729407539937460,245.9877,44.85064,1,0,0
587741710485553255,154.6217,25.28983,1,0,0
587741532781019226,159.3778,27.33642,0,0,1
587741602032976029,187.261,27.64053,1,0,0
588023240741683246,130.9573,15.99619,0,0,1
587741708338135065,155.1987,23.86953,0,1,0
587741709945077764,145.9905,22.87964,0,0,1
587741726050353203,206.3138,23.31653,0,0,1
587741817323126870,159.1068,23.29531,0,0,1
587741817323585711,160.1342,23.52356,1,0,0
587741828580048904,156.8158,21.8215,0,0,1
587741830731530308,166.3672,25.01656,1,0,0
587742060551536755,222.265,17.47497,0,0,1
588023668091912283,169.4141,18.31061,1,0,0
588023668092043396,169.5962,18.47092,0,0,1
587742551213801620,210.4876,18.4073,1,0,0
587742573224591483,175.7217,20.17945,0,1,0
587742573756481708,163.7363,19.60753,0,0,1
587742576981704848,191.0892,20.02433,1,0,0
587736809918890092,223.3368,12.85275,0,0,1
587742775632592991,180.4991,18.29858,1,0,0
587742774031089675,202.1193,16.44703,0,1,0
587742902866608276,197.7002,16.96656,0,1,0
588848899374645348,177.3035,-0.5644722,0,0,1
588848900985651219,178.203,0.6619444,0,0,1
588010878221287620,177.9202,4.306806,1,0,0
587729157896929383,204.4408,3.700917,1,0,0
587731511538024582,32.52254,-0.8516389,0,0,1
587724198275317966,9.439417,14.71161,1,0,0
588007004696805630,122.6307,44.72947,1,0,0
587725818028818591,211.1549,65.56492,1,0,0
587726015625429051,224.9123,2.267972,0,0,1
587726015625560324,225.1235,2.314083,0,0,1
587726032800645261,214.8399,2.17275,1,0,0
587726032803725414,221.8463,2.095861,1,0,0
587726100409942151,214.0984,3.682389,0,0,1
587726100412563518,220.1806,3.374028,0,1,0
587726878883446935,335.7159,-8.486305,1,0,0
587726878885740752,341.0544,-8.806528,0,0,1
587727179523162194,359.8796,-9.913806,1,0,0
587727180610732141,31.87362,-8.044833,1,0,0
587727214960247142,327.9334,-7.061806,0,0,1
587727944567816330,143.169,2.559083,0,0,1
587742954934567044,185.9823,5.413417,0,0,1
587729387157651592,205.4095,58.51089,1,0,0
587728906639442006,122.0845,39.02364,0,0,1
587729409156186207,256.8177,34.82261,0,0,1
588011124652114010,193.0533,62.96717,0,0,1
587729777986371877,226.4394,-1.50325,1,0,0
587729782275637591,259.8525,29.77892,1,0,0
587731186744295579,8.010167,0.2968889,0,0,1
587732050560942205,157.2146,55.0882,0,0,1
587732470922019030,123.9145,30.20969,1,0,0
588010360686641183,156.5065,5.465861,0,1,0
587728881415356507,157.0487,5.415111,0,1,0
587733079730749451,153.5669,49.78303,0,0,1
587733425480794188,212.069,58.10033,1,0,0
587733425480859679,212.5173,58.03939,0,1,0
587733425482104918,217.1597,56.86092,0,0,1
587733427622314109,217.0867,54.97842,0,0,1
587734862684225744,156.2269,8.704638,1,0,0
588297863648968773,153.5436,42.39653,0,0,1
587734948057055410,157.1713,10.36397,0,1,0
588016527170797666,149.0188,39.08528,0,0,1
587735429080219765,196.8103,48.61647,1,0,0
587735697516003405,178.4945,58.26683,0,0,1
588017109678162027,161.0516,43.79517,1,0,0
588848899375693953,179.8037,-0.5238333,0,0,1
587725589309489218,259.7141,61.22464,1,0,0
587725816408768530,158.8652,64.15606,0,1,0
587725981226696732,128.6365,53.85903,0,0,1
587725992499871970,248.1085,45.90822,0,0,1
587726015075123359,194.165,2.336528,1,0,0
587726016152273063,201.9522,3.090389,0,0,1
587726032776396846,159.3485,2.312639,0,0,1
587727178448765059,358.391,-10.58597,0,1,0
587728669337321749,113.9291,31.80956,0,1,0
587728880882942088,167.4165,5.350194,0,1,0
588010358551019708,183.8038,4.564806,1,0,0
587728679005650985,188.7562,65.49345,0,0,1
587728668269740210,125.104,42.60408,0,0,1
587729160574599288,189.1344,6.169611,0,0,1
588009368551751767,154.4741,60.05928,1,0,0
588011217528553635,220.0106,56.79939,1,0,0
588011217528881239,221.1213,56.40897,0,1,0
588011218610225243,243.0587,45.53344,0,0,1
587726033341776175,224.5902,2.546917,0,0,1
587729751137452215,255.6597,31.28364,0,0,1
587729781199274178,255.4179,34.52036,0,0,1
587730773353103492,2.80475,14.28161,1,0,0
587730773353234437,3.118917,14.17775,0,0,1
587730773354217594,5.428583,14.21425,0,0,1
587731870167335041,165.8157,54.11128,0,1,0
587731870167990399,168.09,54.49331,0,0,1
587731886814331036,133.6901,44.59372,0,0,1
587731886814527648,134.1257,44.92928,0,0,1
588013383810285618,157.398,49.78344,0,0,1
587732482755854479,205.8728,47.56533,1,0,0
587728932421173284,147.1111,54.65425,0,0,1
587732583124959451,149.0997,55.45919,1,0,0
587732702323605727,147.864,5.893833,1,0,0
587732770516762778,178.0802,9.204278,0,0,1
587735696980574272,184.6081,58.04881,1,0,0
587729386615930947,183.7217,59.64467,1,0,0
587733398096642117,210.0945,51.85997,1,0,0
587733399710335142,221.2678,49.98678,0,0,1
587734691427123323,142.6544,7.736361,0,0,1
588297863119110224,175.2482,46.16006,0,0,1
587735344799351008,143.4637,10.15942,0,0,1
588017704531066965,156.5005,11.86061,0,1,0
587735348563083320,156.5049,13.39628,0,1,0
588016878829568196,131.4297,28.40394,1,0,0
588016878830289068,132.9525,29.2795,1,0,0
587735489750106120,228.3148,40.51875,1,0,0
587735665309909083,225.029,49.50039,1,0,0
588017606289588366,167.6181,44.75522,1,0,0
587736477588848646,212.1653,10.84011,1,0,0
587736477589438645,213.576,10.67753,0,0,1
587736477589766309,214.4188,10.58333,0,0,1
588017977277677607,171.0698,38.01545,0,1,0
588017978376782076,239.3398,25.78858,1,0,0
588017979954692204,150.2029,35.47942,1,0,0
588018055665221844,251.2948,27.38639,0,0,1
588018056736014501,246.5383,32.7523,0,1,0
587736915675447330,212.5015,13.17794,0,0,1
587731172769595985,314.7062,-0.4219444,1,0,0
588015509284978853,35.68362,0.1297222,0,0,1
588015509287338084,41.00625,0.1762778,0,0,1
588016839636681018,129.5682,26.62586,1,0,0
588016839637401680,131.1162,27.39022,0,0,1
587736915674595512,210.5403,13.39467,0,0,1
587739098592772166,163.9365,36.32733,0,1,0
587739098594148460,167.7259,36.89839,0,0,1
587739132962799921,232.1584,28.33328,0,0,1
587739407868690524,219.4979,30.51533,0,0,1
587739707945779384,213.4274,27.33181,0,0,1
587741488756031495,155.244,25.51942,0,1,0
587741708338135143,155.3451,23.73172,0,0,1
587741817321750559,155.6537,22.59533,1,0,0
587742015430656131,183.1127,23.70692,1,0,0
587742060550881411,220.6473,17.88061,0,0,1
587742060009685043,210.4215,19.40297,0,0,1
587742552289312927,214.9006,18.58486,0,0,1
587742573222756474,171.3485,20.00647,1,0,0
587742573755236479,160.7326,19.31928,1,0,0
587742573755826274,162.1249,19.52294,0,1,0
587742573756416102,163.5093,19.67272,0,1,0
587742576982229125,192.385,20.05047,1,0,0
587736809917907099,221.0462,13.23522,0,1,0
587736809917972608,221.2776,13.21081,0,0,1
587736814204354584,226.7665,12.22486,0,0,1
587742775629840453,173.7757,18.20883,1,0,0
587742775631216685,177.0635,18.24947,0,0,1
587742775631609954,178.0674,18.22514,0,0,1
587742774560161910,183.6384,17.58856,0,0,1
587725041164222653,176.7975,-1.889056,0,1,0
588017724934979811,179.566,7.157639,0,0,1
587726015616450716,204.2922,2.651889,0,1,0
587722982278889560,184.3658,-0.7804722,0,0,1
587724649799942282,193.7933,-2.161139,0,0,1
587725551207907396,159.3833,65.01828,1,0,0
587737808494985297,120.1062,47.93472,1,0,0
587726032256827533,198.8781,2.06975,1,0,0
587726032803266747,220.8347,2.089889,0,0,1
587726878883315842,335.4175,-8.423889,0,1,0
587726878886133817,341.925,-8.900084,0,0,1
587727177911631959,357.7345,-11.07228,0,1,0
587727180612239457,35.24996,-7.792722,0,0,1
587727222475129252,331.4633,12.91339,1,0,0
587728309096611988,155.4411,2.445222,0,0,1
587727944567619769,142.6283,2.478139,1,0,0
587728880868589698,134.5221,3.756472,0,0,1
587729387157258358,203.664,58.803,1,0,0
588010878233411627,205.5917,4.017445,0,1,0
587729752742232119,247.026,42.81619,1,0,0
588007005805740154,250.1627,43.34608,0,0,1
587731680118636717,133.5812,41.67625,1,0,0
587731891113558037,173.65,57.27414,1,0,0
588013382722453837,122.6564,30.80803,1,0,0
587732470921494657,123.0014,29.39608,0,0,1
587732483831169044,211.2611,47.12986,1,0,0
587728881414897699,156.1219,5.414166,0,0,1
587732770524430477,195.9015,8.99225,1,0,0
587733397562917031,220.1298,48.51275,1,0,0
587733603726196915,236.4668,46.37033,0,0,1
587734862684422280,156.6999,8.721528,1,0,0
588017109679145086,164.0513,44.44669,0,0,1
588017109683011687,176.5266,45.97672,0,0,1
588017114517405716,215.5444,42.38391,0,0,1
588017605234721004,225.3568,37.62875,1,0,0
588017627234369608,201.935,44.37086,0,0,1
588017721720373347,189.8795,42.86167,1,0,0
588017728687702152,183.4475,6.878417,0,0,1
588017948275441687,176.0732,42.08711,0,1,0
588017948275900456,177.4303,42.19392,0,0,1
587736478669078700,227.3522,9.771,0,1,0
588017979970158747,195.0793,40.49422,0,1,0
588017991766179948,210.7026,9.341389,0,1,0
587736545776042276,229.223,4.783361,0,0,1
587736547387834751,232.0303,5.791389,1,0,0
587736753544036620,245.8905,30.71083,0,0,1
587736808838987865,208.9956,13.86136,1,0,0
587731186730271035,336.0479,0.2271944,0,0,1
587722983897890987,203.6727,0.5276111,0,0,1
588848900995875064,201.6602,0.7031111,1,0,0
587724241769398468,55.18792,-6.0895,1,0,0
588007004709585001,162.5433,63.22586,1,0,0
587727178446274733,352.6445,-10.48194,1,0,0
587727179001823253,35.89288,-8.853222,0,1,0
587724233713909858,15.96429,15.44936,0,0,1
587728668808839326,129.4247,46.70078,1,0,0
587728880881827963,164.7893,5.275722,0,0,1
587727865646088532,121.9254,39.81711,0,0,1
587729160576827575,194.3195,6.0605,0,0,1
588009368552538232,157.798,60.93483,1,0,0
587733605345591406,254.9014,32.05728,0,1,0
587731870168383501,169.6232,54.73233,0,0,1
588013383809171592,153.9813,48.68822,1,0,0
587732134311624861,181.3683,51.47995,0,1,0
587732153101516996,134.3117,37.22456,1,0,0
587732702325047331,151.0712,6.139667,1,0,0
587729386079059975,183.7184,59.33147,0,0,1
587733080279154787,196.4244,54.1693,1,0,0
587733399713087604,229.3215,46.70847,0,1,0
587733412059283647,222.8614,49.18947,0,1,0
587733442120646816,235.0725,45.96142,0,0,1
587725576964210935,263.7595,55.41956,1,0,0
588016878828978350,130.1262,27.63089,1,0,0
587735490283634767,219.6699,44.62309,1,0,0
588298663582629964,213.8922,44.11453,0,1,0
588017566564024346,186.137,12.70531,0,0,1
588017567093424226,168.718,12.44806,0,1,0
588017567095259238,172.8742,12.73025,1,0,0
588017604680482964,172.6665,44.15894,1,0,0
588017606288408696,163.938,44.17922,1,0,0
588017627762393270,173.2977,45.41939,1,0,0
588017704541880472,181.7927,13.24753,1,0,0
587736477587865818,210.0164,11.04403,1,0,0
587736477589635109,214.0365,10.59553,0,1,0
588017979957379242,157.5139,37.56342,0,0,1
588018055665352982,251.4496,27.24517,0,1,0
588018253767377118,257.152,21.7815,0,1,0
587736920506171662,241.0817,29.58778,0,0,1
587731187267338622,336.5073,0.681,0,0,1
588015509286551691,39.29542,0.01219444,1,0,0
588015509287600192,41.68804,0.1406667,0,1,0
587738196651933984,119.0687,53.17758,1,0,0
587736915674529829,210.3864,13.535,0,0,1
587739098592378980,162.7543,36.19258,1,0,0
587739132962275693,230.9722,28.77647,1,0,0
587745970538610705,241.8569,19.89506,0,0,1
587739407865938193,212.4751,32.2915,0,0,1
587739407868756046,219.6765,30.46592,0,0,1
587739648359137441,176.4515,32.97969,1,0,0
587739707943747720,208.2785,28.2285,0,1,0
587741710485815443,155.3157,25.44292,1,0,0
587741710486143107,156.154,25.59636,0,0,1
587741602032124027,185.002,27.66828,1,0,0
587741817323913321,160.9376,23.65439,0,1,0
587741817324503172,162.4933,23.74233,0,1,0
587742013826400367,198.78,21.73036,0,0,1
587742060551995491,223.3751,17.29128,0,0,1
587742060552781839,225.0946,16.9165,1,0,0
587742188839895145,205.8773,22.41164,1,0,0
588023668094533835,175.7112,18.8275,0,0,1
588023670240968794,172.9414,20.35058,1,0,0
587742573224460504,175.4973,20.25539,0,1,0
587742573224656924,175.9332,20.27269,0,0,1
587742573755367510,160.962,19.25511,0,0,1
